5,300,3,100,100,100,,,,,,
,,,pop1,pop2,pop3,,,,,,
Ind,Pop,locus1, ,locus2, ,locus3, ,locus4, ,locus5, 
"001","pop1","499","499","497","496","497","497","499","497","501","501"
"002","pop1","499","500","500","500","500","498","497","497","501","501"
"003","pop1","499","498","497","496","497","498","499","497","501","501"
"004","pop1","499","498","497","497","497","497","499","497","501","500"
"005","pop1","499","502","497","496","500","501","504","504","501","501"
"006","pop1","499","498","497","498","500","500","499","497","501","501"
"007","pop1","500","502","496","496","501","501","504","504","501","501"
"008","pop1","499","500","497","496","497","497","504","498","501","501"
"009","pop1","499","498","497","496","497","498","499","504","501","501"
"010","pop1","502","502","496","496","497","501","499","504","501","501"
"011","pop1","499","502","497","496","498","499","497","505","501","501"
"012","pop1","499","499","497","496","501","501","499","497","501","501"
"013","pop1","499","500","497","497","500","501","499","499","501","501"
"014","pop1","499","502","496","496","497","498","497","497","501","501"
"015","pop1","498","502","496","496","497","499","497","503","501","501"
"016","pop1","499","499","497","496","497","497","497","503","501","501"
"017","pop1","499","500","496","496","498","498","499","504","501","501"
"018","pop1","499","499","496","496","497","498","499","503","501","501"
"019","pop1","499","499","496","496","501","501","499","497","501","501"
"020","pop1","499","499","496","496","497","498","499","497","501","500"
"021","pop1","499","499","497","496","497","500","499","504","501","501"
"022","pop1","499","502","496","496","501","501","499","499","501","501"
"023","pop1","499","499","497","497","497","498","504","498","501","501"
"024","pop1","499","500","497","497","501","499","499","504","501","500"
"025","pop1","499","499","497","497","497","501","499","497","501","501"
"026","pop1","498","502","497","496","497","498","499","497","501","501"
"027","pop1","499","500","497","496","497","500","497","497","501","501"
"028","pop1","499","498","496","496","501","501","499","497","501","501"
"029","pop1","500","498","496","496","498","501","504","503","501","501"
"030","pop1","499","499","497","496","501","501","499","497","501","501"
"031","pop1","499","500","497","497","501","496","504","503","501","501"
"032","pop1","499","499","497","497","501","496","504","504","501","501"
"033","pop1","499","498","496","496","497","497","499","497","501","501"
"034","pop1","499","498","497","496","500","501","497","497","501","501"
"035","pop1","499","499","497","496","497","499","497","503","501","501"
"036","pop1","499","498","497","500","501","499","499","499","501","501"
"037","pop1","499","499","496","496","497","497","497","503","501","501"
"038","pop1","500","498","497","496","501","502","499","505","501","501"
"039","pop1","499","500","497","496","497","497","499","499","501","501"
"040","pop1","500","498","497","497","497","497","497","498","501","501"
"041","pop1","499","502","497","496","501","501","499","497","501","501"
"042","pop1","499","498","497","496","497","500","499","505","501","500"
"043","pop1","499","502","496","496","497","501","497","504","501","501"
"044","pop1","499","500","497","496","500","500","498","503","501","501"
"045","pop1","498","498","496","496","497","500","497","497","501","501"
"046","pop1","499","498","496","496","497","497","497","503","501","501"
"047","pop1","499","499","497","496","497","501","499","497","501","501"
"048","pop1","499","500","497","500","497","501","499","497","501","500"
"049","pop1","499","498","497","496","501","499","504","503","501","501"
"050","pop1","499","500","497","496","500","498","497","503","501","502"
"051","pop1","499","499","497","496","498","498","497","504","501","501"
"052","pop1","499","499","496","496","497","497","499","504","501","501"
"053","pop1","499","498","497","496","498","501","499","504","501","501"
"054","pop1","502","501","496","496","501","501","504","498","501","501"
"055","pop1","499","499","497","497","500","501","497","503","501","501"
"056","pop1","499","499","497","496","498","501","504","503","501","501"
"057","pop1","499","500","497","496","497","502","499","497","501","501"
"058","pop1","499","498","497","496","500","501","504","503","501","501"
"059","pop1","500","500","497","497","500","500","497","504","501","501"
"060","pop1","499","500","496","496","497","498","497","497","501","501"
"061","pop1","499","499","497","500","501","501","499","504","501","501"
"062","pop1","499","502","496","498","498","496","499","503","501","501"
"063","pop1","499","498","496","496","497","498","499","504","501","501"
"064","pop1","500","502","496","496","497","497","499","499","501","500"
"065","pop1","500","498","496","496","500","501","499","497","501","501"
"066","pop1","499","499","497","498","497","497","497","503","501","501"
"067","pop1","499","500","497","496","501","499","499","497","501","501"
"068","pop1","502","501","497","496","497","497","499","504","501","501"
"069","pop1","499","501","497","496","497","501","499","497","501","501"
"070","pop1","499","500","497","496","497","501","499","497","501","500"
"071","pop1","499","500","497","497","500","501","499","503","501","500"
"072","pop1","499","498","497","496","502","502","497","503","501","501"
"073","pop1","500","502","497","496","498","501","499","499","501","501"
"074","pop1","499","499","497","496","500","502","504","504","501","501"
"075","pop1","499","502","497","496","497","497","499","497","501","501"
"076","pop1","498","498","497","496","497","501","499","504","501","501"
"077","pop1","498","498","497","496","497","499","497","505","501","501"
"078","pop1","499","502","496","496","501","501","499","504","501","501"
"079","pop1","499","498","496","498","498","498","499","504","501","501"
"080","pop1","499","499","496","496","500","501","497","505","501","501"
"081","pop1","500","498","497","496","497","500","499","497","501","501"
"082","pop1","499","498","497","496","497","497","499","504","501","501"
"083","pop1","499","499","497","496","500","501","499","497","501","501"
"084","pop1","498","502","497","497","498","501","499","503","501","501"
"085","pop1","499","502","497","496","497","498","497","504","501","501"
"086","pop1","499","498","496","496","498","501","503","503","501","501"
"087","pop1","499","499","497","496","497","497","497","497","501","500"
"088","pop1","499","499","497","496","497","497","499","499","501","501"
"089","pop1","499","502","497","496","501","499","497","504","501","502"
"090","pop1","500","498","497","496","501","501","499","503","501","500"
"091","pop1","499","499","497","497","497","497","499","497","501","501"
"092","pop1","498","498","497","496","497","497","499","497","501","501"
"093","pop1","499","498","497","498","497","500","497","503","501","501"
"094","pop1","499","502","497","496","497","497","499","504","501","501"
"095","pop1","499","502","497","496","497","498","499","499","501","501"
"096","pop1","499","498","497","496","500","498","497","504","501","501"
"097","pop1","499","499","497","496","497","500","499","504","501","501"
"098","pop1","499","498","497","498","497","501","504","505","501","500"
"099","pop1","499","499","496","496","497","497","499","497","501","501"
"100","pop1","499","499","496","496","497","497","497","504","501","500"
"101","pop2","500","501","499","501","500","499","498","498","502","502"
"102","pop2","500","502","496","499","497","499","499","499","501","500"
"103","pop2","500","501","497","499","497","499","499","503","500","499"
"104","pop2","502","501","499","499","497","497","499","505","500","502"
"105","pop2","500","501","496","499","497","499","503","503","500","500"
"106","pop2","500","502","500","499","497","499","504","503","500","500"
"107","pop2","502","502","499","501","497","497","498","498","500","500"
"108","pop2","500","502","496","499","497","500","499","499","501","502"
"109","pop2","500","501","496","501","497","500","499","498","501","499"
"110","pop2","500","501","496","496","497","500","498","503","501","500"
"111","pop2","502","501","501","501","500","500","499","505","500","500"
"112","pop2","502","501","497","499","500","500","499","505","500","500"
"113","pop2","500","500","499","501","501","499","503","503","500","500"
"114","pop2","501","501","497","501","500","500","498","505","501","502"
"115","pop2","502","501","496","501","500","500","499","503","501","502"
"116","pop2","500","501","496","499","500","499","499","505","502","499"
"117","pop2","502","501","500","499","500","499","499","498","502","499"
"118","pop2","502","501","500","500","500","499","499","498","500","500"
"119","pop2","500","501","501","501","499","499","499","504","500","500"
"120","pop2","500","501","496","500","500","499","505","505","502","499"
"121","pop2","500","501","499","499","500","500","505","503","500","499"
"122","pop2","500","500","499","501","500","500","498","505","500","499"
"123","pop2","502","502","499","501","500","499","503","503","500","500"
"124","pop2","500","500","500","499","500","499","505","503","501","499"
"125","pop2","500","501","497","500","500","499","498","498","500","502"
"126","pop2","502","501","500","499","497","497","498","498","500","500"
"127","pop2","501","501","499","501","499","499","504","498","500","500"
"128","pop2","500","501","496","499","497","500","499","499","500","499"
"129","pop2","499","500","500","499","497","499","504","498","500","500"
"130","pop2","500","501","499","501","499","499","499","498","502","502"
"131","pop2","502","501","499","499","500","499","499","505","499","499"
"132","pop2","500","501","496","499","497","500","499","504","502","499"
"133","pop2","502","501","499","501","500","500","498","498","502","499"
"134","pop2","502","502","499","499","501","499","498","498","499","499"
"135","pop2","500","501","499","501","500","499","505","503","502","502"
"136","pop2","500","501","497","499","500","499","499","503","501","499"
"137","pop2","502","501","501","501","500","499","499","499","500","502"
"138","pop2","500","498","499","499","497","497","498","505","500","502"
"139","pop2","500","501","497","500","497","499","498","498","501","502"
"140","pop2","500","501","496","499","497","497","498","498","501","502"
"141","pop2","500","500","500","499","500","499","504","498","500","499"
"142","pop2","500","501","496","499","500","499","499","498","500","499"
"143","pop2","500","500","499","499","497","497","498","503","499","499"
"144","pop2","502","501","499","501","497","500","498","505","501","500"
"145","pop2","500","500","499","499","497","500","498","498","500","500"
"146","pop2","500","500","496","501","499","499","499","498","500","499"
"147","pop2","500","502","499","499","500","499","498","498","501","500"
"148","pop2","500","502","496","501","497","499","498","498","501","502"
"149","pop2","500","501","500","499","500","499","498","498","500","500"
"150","pop2","501","501","497","500","499","499","498","503","502","499"
"151","pop2","500","501","497","499","497","500","498","498","500","502"
"152","pop2","500","502","496","501","500","499","498","505","500","502"
"153","pop2","500","500","499","499","499","499","499","498","502","499"
"154","pop2","501","501","499","499","500","500","504","498","499","499"
"155","pop2","500","501","499","501","497","499","504","505","500","502"
"156","pop2","500","502","500","499","500","500","499","505","502","502"
"157","pop2","500","501","499","499","497","499","499","503","502","499"
"158","pop2","501","501","499","499","499","499","499","504","500","502"
"159","pop2","500","501","499","499","499","499","504","498","500","502"
"160","pop2","500","501","500","499","497","499","499","498","501","499"
"161","pop2","500","502","499","499","500","499","504","498","500","500"
"162","pop2","500","501","499","499","499","499","499","503","500","499"
"163","pop2","500","501","499","499","500","499","498","505","501","500"
"164","pop2","500","502","496","496","499","499","499","503","501","502"
"165","pop2","500","501","499","501","499","499","499","503","501","500"
"166","pop2","501","501","496","499","500","499","498","505","502","499"
"167","pop2","500","501","500","501","500","499","499","505","500","502"
"168","pop2","500","501","496","501","500","500","503","503","502","499"
"169","pop2","501","501","499","499","500","499","505","503","500","499"
"170","pop2","502","501","501","501","497","500","499","497","501","499"
"171","pop2","500","501","499","499","499","499","499","497","500","499"
"172","pop2","500","501","499","499","500","499","498","503","502","499"
"173","pop2","502","501","497","499","501","499","498","503","500","499"
"174","pop2","501","501","499","501","497","499","497","498","500","502"
"175","pop2","502","501","499","501","497","499","499","498","502","502"
"176","pop2","500","501","500","499","497","497","499","498","500","502"
"177","pop2","500","502","496","499","500","500","499","498","501","502"
"178","pop2","500","501","497","499","497","497","498","498","502","499"
"179","pop2","502","501","500","499","500","499","499","504","500","500"
"180","pop2","502","501","499","499","497","499","504","503","499","499"
"181","pop2","500","501","496","501","500","499","499","498","501","502"
"182","pop2","500","501","496","499","500","500","499","498","500","502"
"183","pop2","500","501","500","499","497","499","505","503","500","499"
"184","pop2","501","501","500","499","500","499","505","503","502","499"
"185","pop2","502","501","501","501","500","499","498","505","502","502"
"186","pop2","500","500","500","501","497","497","499","498","500","500"
"187","pop2","501","501","499","501","500","499","499","504","500","499"
"188","pop2","502","502","499","501","500","499","499","498","500","499"
"189","pop2","500","501","499","501","499","499","503","503","500","499"
"190","pop2","500","502","499","499","500","499","505","505","501","500"
"191","pop2","500","502","496","501","497","499","504","503","500","502"
"192","pop2","502","501","497","499","497","500","499","498","500","498"
"193","pop2","501","501","499","499","500","500","504","498","500","502"
"194","pop2","500","502","496","499","497","500","499","503","500","499"
"195","pop2","502","501","496","501","497","500","499","498","500","502"
"196","pop2","500","500","497","496","497","497","498","505","500","503"
"197","pop2","500","501","497","501","500","499","498","503","501","500"
"198","pop2","500","500","496","500","500","500","504","498","502","499"
"199","pop2","502","501","499","499","500","500","505","505","500","500"
"200","pop2","499","500","499","501","499","499","499","498","500","499"
"201","pop3","499","499","497","500","500","499","505","505","502","502"
"202","pop3","499","500","497","497","500","498","505","505","501","499"
"203","pop3","499","499","496","500","499","499","504","504","502","503"
"204","pop3","499","499","496","500","500","499","504","505","499","503"
"205","pop3","499","499","497","500","497","497","505","505","502","499"
"206","pop3","499","502","497","500","499","499","504","504","502","502"
"207","pop3","500","500","496","500","497","499","498","505","503","503"
"208","pop3","499","500","500","500","497","499","504","504","502","503"
"209","pop3","500","498","496","500","497","499","505","505","500","499"
"210","pop3","499","500","500","498","499","499","504","505","501","502"
"211","pop3","500","502","500","500","497","499","504","505","500","502"
"212","pop3","499","498","497","500","497","499","504","505","502","499"
"213","pop3","498","502","497","497","497","500","504","505","501","502"
"214","pop3","500","502","500","500","497","500","504","505","500","502"
"215","pop3","499","499","500","500","499","496","504","505","501","501"
"216","pop3","500","498","500","500","500","499","505","505","500","499"
"217","pop3","499","498","497","500","498","499","504","504","501","499"
"218","pop3","499","500","500","500","497","499","504","504","499","499"
"219","pop3","499","500","500","500","499","499","504","504","499","499"
"220","pop3","499","500","497","500","499","499","504","498","500","499"
"221","pop3","499","498","497","496","499","499","504","505","502","503"
"222","pop3","499","500","500","500","499","499","504","504","502","502"
"223","pop3","500","500","497","496","497","499","504","504","499","499"
"224","pop3","499","502","500","500","497","499","505","505","499","499"
"225","pop3","499","499","497","500","500","500","504","505","502","499"
"226","pop3","500","500","497","500","497","500","504","505","502","499"
"227","pop3","498","502","496","500","499","499","504","504","499","499"
"228","pop3","499","500","496","500","497","497","504","505","502","502"
"229","pop3","499","502","497","500","500","499","498","505","502","499"
"230","pop3","499","499","500","500","499","499","504","504","502","502"
"231","pop3","499","500","496","500","497","499","504","504","499","503"
"232","pop3","499","502","497","500","499","496","504","505","502","503"
"233","pop3","499","502","497","496","497","499","505","505","499","503"
"234","pop3","499","499","496","500","497","499","504","504","502","499"
"235","pop3","499","500","497","500","499","499","504","505","499","503"
"236","pop3","499","499","496","500","499","499","504","505","502","499"
"237","pop3","499","499","497","500","500","499","504","505","499","499"
"238","pop3","499","498","496","500","500","499","505","503","500","499"
"239","pop3","499","502","497","500","497","499","504","504","502","499"
"240","pop3","499","502","500","500","497","497","504","505","502","502"
"241","pop3","500","500","497","500","499","496","504","505","502","502"
"242","pop3","499","499","500","501","497","499","505","505","500","503"
"243","pop3","499","500","497","497","500","499","505","503","499","503"
"244","pop3","499","499","497","501","499","499","504","504","499","503"
"245","pop3","499","499","497","496","500","500","505","505","500","499"
"246","pop3","499","500","497","500","500","499","505","505","501","501"
"247","pop3","499","500","497","496","499","499","504","505","500","500"
"248","pop3","499","498","497","496","498","499","505","505","502","499"
"249","pop3","499","499","500","500","500","498","504","505","502","503"
"250","pop3","499","500","497","497","497","499","504","505","501","499"
"251","pop3","499","500","496","500","497","500","504","504","501","501"
"252","pop3","500","502","497","500","497","499","505","505","501","503"
"253","pop3","499","500","496","500","499","499","505","505","501","499"
"254","pop3","499","498","497","497","497","499","505","505","499","499"
"255","pop3","499","498","500","500","499","499","504","504","502","503"
"256","pop3","499","499","497","500","500","499","505","505","502","502"
"257","pop3","499","499","497","500","500","499","504","504","499","499"
"258","pop3","498","502","500","500","497","499","504","504","501","499"
"259","pop3","499","499","497","500","499","499","504","504","502","502"
"260","pop3","499","500","500","500","497","496","504","505","499","499"
"261","pop3","500","502","500","500","499","499","504","504","502","499"
"262","pop3","499","500","497","500","498","499","505","505","499","499"
"263","pop3","499","502","497","500","500","500","504","504","500","502"
"264","pop3","498","502","497","496","499","499","504","505","499","499"
"265","pop3","499","499","500","501","497","499","504","505","503","503"
"266","pop3","500","502","497","500","499","499","504","505","501","499"
"267","pop3","499","499","497","500","497","497","504","505","499","503"
"268","pop3","499","499","497","497","499","499","499","505","502","502"
"269","pop3","499","499","500","501","499","499","504","505","502","499"
"270","pop3","499","502","496","500","499","499","505","505","502","499"
"271","pop3","499","499","497","500","499","499","504","504","499","503"
"272","pop3","499","502","497","497","497","499","504","505","501","502"
"273","pop3","499","499","500","500","497","499","504","505","502","499"
"274","pop3","499","500","500","500","499","499","505","505","499","503"
"275","pop3","499","498","500","500","499","499","504","504","499","499"
"276","pop3","499","499","497","497","497","499","504","505","500","500"
"277","pop3","499","499","496","500","497","499","505","505","502","499"
"278","pop3","499","502","500","500","497","499","504","504","499","503"
"279","pop3","499","502","500","500","499","499","505","505","501","502"
"280","pop3","498","498","500","500","497","501","504","503","501","502"
"281","pop3","499","499","500","500","497","499","504","504","499","503"
"282","pop3","499","502","500","500","499","499","504","504","501","500"
"283","pop3","499","499","500","500","497","498","505","505","499","499"
"284","pop3","500","502","497","496","499","499","504","505","502","503"
"285","pop3","499","500","500","500","497","499","504","505","502","502"
"286","pop3","499","502","500","500","499","499","504","505","502","503"
"287","pop3","500","498","497","496","497","501","504","504","501","502"
"288","pop3","499","502","500","500","499","499","504","504","501","500"
"289","pop3","500","500","500","500","499","499","504","505","501","502"
