1,200,2,100,100
,,,pop1,pop2
Ind,Pop,locus1, ,
"001","pop1","498","498",""
"002","pop1","499","499",""
"003","pop1","498","499",""
"004","pop1","498","500",""
"005","pop1","500","500",""
"006","pop1","498","500",""
"007","pop1","500","500",""
"008","pop1","498","499",""
"009","pop1","500","500",""
"010","pop1","499","500",""
"011","pop1","500","500",""
"012","pop1","498","500",""
"013","pop1","499","499",""
"014","pop1","499","500",""
"015","pop1","500","500",""
"016","pop1","500","500",""
"017","pop1","499","500",""
"018","pop1","499","500",""
"019","pop1","500","500",""
"020","pop1","500","500",""
"021","pop1","500","500",""
"022","pop1","498","500",""
"023","pop1","499","500",""
"024","pop1","499","499",""
"025","pop1","499","500",""
"026","pop1","499","499",""
"027","pop1","499","500",""
"028","pop1","498","498",""
"029","pop1","498","500",""
"030","pop1","498","500",""
"031","pop1","498","500",""
"032","pop1","499","499",""
"033","pop1","499","499",""
"034","pop1","499","500",""
"035","pop1","500","500",""
"036","pop1","498","500",""
"037","pop1","500","500",""
"038","pop1","498","500",""
"039","pop1","499","499",""
"040","pop1","498","499",""
"041","pop1","498","500",""
"042","pop1","499","500",""
"043","pop1","500","500",""
"044","pop1","499","500",""
"045","pop1","498","500",""
"046","pop1","498","498",""
"047","pop1","499","499",""
"048","pop1","498","500",""
"049","pop1","500","500",""
"050","pop1","498","500",""
"051","pop1","498","500",""
"052","pop1","498","500",""
"053","pop1","500","500",""
"054","pop1","499","499",""
"055","pop1","499","500",""
"056","pop1","499","500",""
"057","pop1","498","499",""
"058","pop1","499","500",""
"059","pop1","499","500",""
"060","pop1","498","499",""
"061","pop1","499","500",""
"062","pop1","498","499",""
"063","pop1","499","500",""
"064","pop1","498","500",""
"065","pop1","499","500",""
"066","pop1","498","498",""
"067","pop1","499","500",""
"068","pop1","499","500",""
"069","pop1","498","500",""
"070","pop1","498","499",""
"071","pop1","499","500",""
"072","pop1","499","499",""
"073","pop1","498","499",""
"074","pop1","500","500",""
"075","pop1","498","499",""
"076","pop1","498","498",""
"077","pop1","499","499",""
"078","pop1","499","500",""
"079","pop1","498","498",""
"080","pop1","499","499",""
"081","pop1","500","500",""
"082","pop1","499","500",""
"083","pop1","500","500",""
"084","pop1","498","499",""
"085","pop1","499","500",""
"086","pop1","499","500",""
"087","pop1","498","500",""
"088","pop1","500","500",""
"089","pop1","499","500",""
"090","pop1","498","500",""
"091","pop1","499","500",""
"092","pop1","499","500",""
"093","pop1","498","500",""
"094","pop1","500","500",""
"095","pop1","500","500",""
"096","pop1","498","500",""
"097","pop1","498","499",""
"098","pop1","500","500",""
"099","pop1","499","499",""
"100","pop1","498","499",""
"101","pop2","498","499",""
"102","pop2","498","500",""
"103","pop2","499","499",""
"104","pop2","499","500",""
"105","pop2","498","499",""
"106","pop2","498","499",""
"107","pop2","499","500",""
"108","pop2","498","500",""
"109","pop2","499","500",""
"110","pop2","498","499",""
"111","pop2","499","499",""
"112","pop2","499","499",""
"113","pop2","499","500",""
"114","pop2","498","499",""
"115","pop2","499","499",""
"116","pop2","498","499",""
"117","pop2","498","499",""
"118","pop2","499","499",""
"119","pop2","498","498",""
"120","pop2","498","499",""
"121","pop2","499","499",""
"122","pop2","499","500",""
"123","pop2","499","499",""
"124","pop2","499","499",""
"125","pop2","499","499",""
"126","pop2","498","499",""
"127","pop2","498","499",""
"128","pop2","499","500",""
"129","pop2","498","499",""
"130","pop2","499","499",""
"131","pop2","498","499",""
"132","pop2","499","500",""
"133","pop2","498","499",""
"134","pop2","499","499",""
"135","pop2","499","499",""
"136","pop2","499","499",""
"137","pop2","499","499",""
"138","pop2","498","499",""
"139","pop2","499","500",""
"140","pop2","499","500",""
"141","pop2","499","500",""
"142","pop2","498","499",""
"143","pop2","498","499",""
"144","pop2","499","499",""
"145","pop2","498","498",""
"146","pop2","499","499",""
"147","pop2","498","498",""
"148","pop2","499","500",""
"149","pop2","499","499",""
"150","pop2","498","499",""
"151","pop2","499","500",""
"152","pop2","499","499",""
"153","pop2","498","500",""
"154","pop2","499","500",""
"155","pop2","498","499",""
"156","pop2","498","499",""
"157","pop2","498","499",""
"158","pop2","499","500",""
"159","pop2","499","499",""
"160","pop2","499","499",""
"161","pop2","498","499",""
"162","pop2","499","499",""
"163","pop2","498","499",""
"164","pop2","498","498",""
"165","pop2","499","500",""
"166","pop2","498","499",""
"167","pop2","498","499",""
"168","pop2","499","500",""
"169","pop2","499","500",""
"170","pop2","499","500",""
"171","pop2","499","499",""
"172","pop2","498","500",""
"173","pop2","499","499",""
"174","pop2","499","499",""
"175","pop2","499","500",""
"176","pop2","499","500",""
"177","pop2","499","500",""
"178","pop2","498","500",""
"179","pop2","498","499",""
"180","pop2","499","499",""
"181","pop2","498","499",""
"182","pop2","499","499",""
"183","pop2","498","500",""
"184","pop2","498","499",""
"185","pop2","499","499",""
"186","pop2","499","499",""
"187","pop2","499","500",""
"188","pop2","499","500",""
"189","pop2","498","499",""
"190","pop2","499","499",""
"191","pop2","498","500",""
"192","pop2","498","498",""
"193","pop2","498","500",""
"194","pop2","499","499",""
"195","pop2","499","500",""
"196","pop2","499","499",""
"197","pop2","499","500",""
"198","pop2","499","499",""
"199","pop2","498","499",""
"200","pop2","498","499",""
