1,200,2,100,100
,,,pop1,pop2
Ind,Pop,locus1, ,
"001","pop1","500","499",""
"002","pop1","500","500",""
"003","pop1","500","500",""
"004","pop1","500","500",""
"005","pop1","500","500",""
"006","pop1","500","500",""
"007","pop1","500","500",""
"008","pop1","500","500",""
"009","pop1","500","500",""
"010","pop1","500","500",""
"011","pop1","500","500",""
"012","pop1","500","500",""
"013","pop1","500","500",""
"014","pop1","500","500",""
"015","pop1","500","501",""
"016","pop1","500","499",""
"017","pop1","500","499",""
"018","pop1","500","501",""
"019","pop1","500","500",""
"020","pop1","500","500",""
"021","pop1","500","500",""
"022","pop1","500","500",""
"023","pop1","500","500",""
"024","pop1","500","500",""
"025","pop1","500","500",""
"026","pop1","500","499",""
"027","pop1","500","500",""
"028","pop1","500","500",""
"029","pop1","500","499",""
"030","pop1","500","499",""
"031","pop1","500","500",""
"032","pop1","500","500",""
"033","pop1","500","500",""
"034","pop1","500","500",""
"035","pop1","500","500",""
"036","pop1","500","499",""
"037","pop1","500","500",""
"038","pop1","500","500",""
"039","pop1","500","501",""
"040","pop1","500","500",""
"041","pop1","500","500",""
"042","pop1","500","499",""
"043","pop1","500","500",""
"044","pop1","500","499",""
"045","pop1","500","500",""
"046","pop1","500","500",""
"047","pop1","500","500",""
"048","pop1","500","500",""
"049","pop1","500","500",""
"050","pop1","500","499",""
"051","pop1","500","500",""
"052","pop1","500","500",""
"053","pop1","500","500",""
"054","pop1","500","500",""
"055","pop1","500","500",""
"056","pop1","500","500",""
"057","pop1","500","500",""
"058","pop1","500","501",""
"059","pop1","500","499",""
"060","pop1","500","500",""
"061","pop1","500","500",""
"062","pop1","500","501",""
"063","pop1","500","499",""
"064","pop1","500","500",""
"065","pop1","500","500",""
"066","pop1","500","500",""
"067","pop1","500","500",""
"068","pop1","500","500",""
"069","pop1","500","500",""
"070","pop1","500","499",""
"071","pop1","500","500",""
"072","pop1","500","500",""
"073","pop1","500","500",""
"074","pop1","500","500",""
"075","pop1","500","500",""
"076","pop1","500","500",""
"077","pop1","500","500",""
"078","pop1","500","500",""
"079","pop1","500","500",""
"080","pop1","500","501",""
"081","pop1","500","500",""
"082","pop1","500","500",""
"083","pop1","500","500",""
"084","pop1","500","501",""
"085","pop1","500","500",""
"086","pop1","500","500",""
"087","pop1","500","500",""
"088","pop1","500","499",""
"089","pop1","500","500",""
"090","pop1","500","500",""
"091","pop1","500","501",""
"092","pop1","500","499",""
"093","pop1","500","500",""
"094","pop1","500","500",""
"095","pop1","500","500",""
"096","pop1","500","500",""
"097","pop1","500","500",""
"098","pop1","500","499",""
"099","pop1","500","501",""
"100","pop1","500","500",""
"101","pop2","500","500",""
"102","pop2","500","501",""
"103","pop2","500","500",""
"104","pop2","500","499",""
"105","pop2","500","500",""
"106","pop2","500","499",""
"107","pop2","500","499",""
"108","pop2","500","500",""
"109","pop2","500","500",""
"110","pop2","500","499",""
"111","pop2","500","500",""
"112","pop2","500","500",""
"113","pop2","500","501",""
"114","pop2","500","500",""
"115","pop2","500","500",""
"116","pop2","500","500",""
"117","pop2","500","500",""
"118","pop2","499","499",""
"119","pop2","500","501",""
"120","pop2","500","500",""
"121","pop2","500","499",""
"122","pop2","500","500",""
"123","pop2","500","500",""
"124","pop2","500","499",""
"125","pop2","500","499",""
"126","pop2","500","499",""
"127","pop2","500","499",""
"128","pop2","500","500",""
"129","pop2","500","499",""
"130","pop2","500","500",""
"131","pop2","500","500",""
"132","pop2","500","499",""
"133","pop2","500","499",""
"134","pop2","500","500",""
"135","pop2","499","501",""
"136","pop2","500","499",""
"137","pop2","500","500",""
"138","pop2","500","500",""
"139","pop2","500","499",""
"140","pop2","500","500",""
"141","pop2","499","499",""
"142","pop2","500","500",""
"143","pop2","500","501",""
"144","pop2","500","501",""
"145","pop2","499","499",""
"146","pop2","500","500",""
"147","pop2","500","500",""
"148","pop2","500","499",""
"149","pop2","500","500",""
"150","pop2","500","499",""
"151","pop2","500","500",""
"152","pop2","500","499",""
"153","pop2","500","500",""
"154","pop2","500","501",""
"155","pop2","500","499",""
"156","pop2","500","500",""
"157","pop2","500","500",""
"158","pop2","500","500",""
"159","pop2","500","500",""
"160","pop2","500","499",""
"161","pop2","500","499",""
"162","pop2","500","500",""
"163","pop2","500","500",""
"164","pop2","500","501",""
"165","pop2","499","499",""
"166","pop2","500","500",""
"167","pop2","500","499",""
"168","pop2","500","499",""
"169","pop2","500","500",""
"170","pop2","500","500",""
"171","pop2","500","499",""
"172","pop2","500","499",""
"173","pop2","500","500",""
"174","pop2","500","500",""
"175","pop2","499","499",""
"176","pop2","500","500",""
"177","pop2","500","500",""
"178","pop2","500","500",""
"179","pop2","500","500",""
"180","pop2","500","501",""
"181","pop2","500","500",""
"182","pop2","500","499",""
"183","pop2","500","500",""
"184","pop2","500","500",""
"185","pop2","500","500",""
"186","pop2","500","499",""
"187","pop2","500","500",""
"188","pop2","500","500",""
"189","pop2","500","500",""
"190","pop2","500","500",""
"191","pop2","500","499",""
"192","pop2","500","500",""
"193","pop2","500","500",""
"194","pop2","500","500",""
"195","pop2","500","500",""
"196","pop2","500","500",""
"197","pop2","500","499",""
"198","pop2","500","499",""
"199","pop2","500","500",""
"200","pop2","500","500",""
