1,200,2,100,100
,,,pop1,pop2
Ind,Pop,locus1, ,
"001","pop1","498","498",""
"002","pop1","498","498",""
"003","pop1","498","498",""
"004","pop1","501","501",""
"005","pop1","498","496",""
"006","pop1","498","498",""
"007","pop1","498","501",""
"008","pop1","498","498",""
"009","pop1","498","498",""
"010","pop1","498","501",""
"011","pop1","498","496",""
"012","pop1","498","496",""
"013","pop1","498","496",""
"014","pop1","496","497",""
"015","pop1","498","496",""
"016","pop1","498","501",""
"017","pop1","501","496",""
"018","pop1","498","501",""
"019","pop1","498","498",""
"020","pop1","498","496",""
"021","pop1","498","496",""
"022","pop1","498","501",""
"023","pop1","498","496",""
"024","pop1","498","501",""
"025","pop1","498","498",""
"026","pop1","498","498",""
"027","pop1","498","497",""
"028","pop1","496","496",""
"029","pop1","498","496",""
"030","pop1","498","498",""
"031","pop1","498","496",""
"032","pop1","498","496",""
"033","pop1","498","496",""
"034","pop1","498","498",""
"035","pop1","498","498",""
"036","pop1","498","497",""
"037","pop1","498","498",""
"038","pop1","498","498",""
"039","pop1","498","498",""
"040","pop1","498","498",""
"041","pop1","496","497",""
"042","pop1","501","501",""
"043","pop1","498","501",""
"044","pop1","498","496",""
"045","pop1","498","496",""
"046","pop1","496","497",""
"047","pop1","498","501",""
"048","pop1","498","498",""
"049","pop1","498","496",""
"050","pop1","498","496",""
"051","pop1","498","498",""
"052","pop1","496","497",""
"053","pop1","498","496",""
"054","pop1","498","496",""
"055","pop1","501","496",""
"056","pop1","498","497",""
"057","pop1","498","496",""
"058","pop1","498","496",""
"059","pop1","498","501",""
"060","pop1","498","497",""
"061","pop1","498","496",""
"062","pop1","498","497",""
"063","pop1","498","496",""
"064","pop1","498","498",""
"065","pop1","498","501",""
"066","pop1","498","498",""
"067","pop1","498","496",""
"068","pop1","498","501",""
"069","pop1","498","498",""
"070","pop1","498","501",""
"071","pop1","498","498",""
"072","pop1","498","496",""
"073","pop1","501","496",""
"074","pop1","498","496",""
"075","pop1","501","496",""
"076","pop1","498","498",""
"077","pop1","498","501",""
"078","pop1","498","498",""
"079","pop1","498","496",""
"080","pop1","498","501",""
"081","pop1","498","498",""
"082","pop1","501","496",""
"083","pop1","498","496",""
"084","pop1","498","496",""
"085","pop1","498","498",""
"086","pop1","501","496",""
"087","pop1","498","501",""
"088","pop1","498","496",""
"089","pop1","498","496",""
"090","pop1","501","501",""
"091","pop1","498","501",""
"092","pop1","498","501",""
"093","pop1","498","498",""
"094","pop1","496","497",""
"095","pop1","498","501",""
"096","pop1","498","498",""
"097","pop1","498","496",""
"098","pop1","498","501",""
"099","pop1","498","496",""
"100","pop1","498","496",""
"101","pop2","501","501",""
"102","pop2","501","501",""
"103","pop2","501","501",""
"104","pop2","501","501",""
"105","pop2","501","501",""
"106","pop2","501","501",""
"107","pop2","501","501",""
"108","pop2","501","501",""
"109","pop2","501","501",""
"110","pop2","501","501",""
"111","pop2","501","501",""
"112","pop2","501","501",""
"113","pop2","501","501",""
"114","pop2","501","501",""
"115","pop2","501","501",""
"116","pop2","501","501",""
"117","pop2","501","501",""
"118","pop2","501","501",""
"119","pop2","501","501",""
"120","pop2","501","501",""
"121","pop2","501","501",""
"122","pop2","501","501",""
"123","pop2","501","501",""
"124","pop2","501","501",""
"125","pop2","501","501",""
"126","pop2","501","501",""
"127","pop2","501","500",""
"128","pop2","501","501",""
"129","pop2","501","501",""
"130","pop2","501","501",""
"131","pop2","501","501",""
"132","pop2","501","501",""
"133","pop2","501","501",""
"134","pop2","501","501",""
"135","pop2","501","501",""
"136","pop2","501","501",""
"137","pop2","501","501",""
"138","pop2","501","500",""
"139","pop2","501","501",""
"140","pop2","501","501",""
"141","pop2","501","501",""
"142","pop2","501","501",""
"143","pop2","501","501",""
"144","pop2","501","500",""
"145","pop2","501","501",""
"146","pop2","501","501",""
"147","pop2","501","501",""
"148","pop2","501","501",""
"149","pop2","501","501",""
"150","pop2","501","501",""
"151","pop2","501","501",""
"152","pop2","501","501",""
"153","pop2","501","501",""
"154","pop2","501","501",""
"155","pop2","501","501",""
"156","pop2","501","501",""
"157","pop2","501","501",""
"158","pop2","501","501",""
"159","pop2","501","501",""
"160","pop2","501","501",""
"161","pop2","501","501",""
"162","pop2","501","501",""
"163","pop2","501","501",""
"164","pop2","501","500",""
"165","pop2","501","501",""
"166","pop2","501","501",""
"167","pop2","501","501",""
"168","pop2","501","501",""
"169","pop2","501","501",""
"170","pop2","501","501",""
"171","pop2","501","500",""
"172","pop2","501","501",""
"173","pop2","501","501",""
"174","pop2","501","501",""
"175","pop2","501","501",""
"176","pop2","501","501",""
"177","pop2","501","501",""
"178","pop2","501","501",""
"179","pop2","501","501",""
"180","pop2","501","501",""
"181","pop2","501","501",""
"182","pop2","501","500",""
"183","pop2","501","501",""
"184","pop2","501","501",""
"185","pop2","501","501",""
"186","pop2","501","501",""
"187","pop2","501","501",""
"188","pop2","501","501",""
"189","pop2","501","500",""
"190","pop2","501","501",""
"191","pop2","501","501",""
"192","pop2","501","501",""
"193","pop2","501","501",""
"194","pop2","501","501",""
"195","pop2","501","501",""
"196","pop2","501","501",""
"197","pop2","501","501",""
"198","pop2","501","501",""
"199","pop2","501","501",""
"200","pop2","501","501",""
